@relation data_association_data


@attribute ' n_tokens_title' {t}

@attribute ' n_tokens_content' {t}

@attribute ' n_unique_tokens' {t}

@attribute ' n_non_stop_words' {t}

@attribute ' num_hrefs' {t}

@attribute ' num_self_hrefs' {t}

@attribute ' num_imgs' {t}

@attribute ' num_videos' {t}

@attribute ' average_token_length' {t}

@attribute ' num_keywords' {t}

@attribute ' data_channel_is_lifestyle' {t}

@attribute ' data_channel_is_entertainment' {t}

@attribute ' data_channel_is_bus' {t}

@attribute ' data_channel_is_socmed' {t}

@attribute ' data_channel_is_tech' {t}

@attribute ' data_channel_is_world' {t}

@attribute ' kw_avg_avg' {t}

@attribute ' self_reference_avg_sharess' {t}

@attribute ' weekday_is_monday' {t}

@attribute ' weekday_is_tuesday' {t}

@attribute ' weekday_is_wednesday' {t}

@attribute ' weekday_is_thursday' {t}

@attribute ' weekday_is_friday' {t}

@attribute ' weekday_is_saturday' {t}

@attribute ' weekday_is_sunday' {t}

@attribute ' is_weekend' {t}

@attribute ' global_subjectivity' {t}

@attribute ' global_sentiment_polarity' {t}

@attribute ' rate_positive_words' {t}

@attribute ' rate_negative_words' {t}

@attribute ' title_subjectivity' {t}

@attribute ' title_sentiment_polarity' {t}

@attribute ' shares' {t}





@data
t,t,?,t,t,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,t,t,t,?,t,t,?
t,?,t,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,t,?
t,t,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,t,?,t,t,?
t,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,t,t,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
t,?,t,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,t,?,t,t,t,?
?,t,?,t,?,?,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,?,t,t,?,t,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,t,?,t,t,?
?,t,?,t,?,t,?,?,t,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
t,?,t,t,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,t,?
?,t,?,t,?,t,?,?,?,t,?,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,?,t,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,t,t,?,t,t,t,?
?,t,?,t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
?,?,t,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,t,t,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,t,?,t,t,?
t,t,?,t,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,t,?,?,?,t,?,?,?,?,t,?,?,t,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,t,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,t,?,t,t,t,?
?,t,?,t,t,t,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,t,t,t,t,?,t,t,?
?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
?,?,t,t,t,t,t,?,t,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,t,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,t,?,?,?,t,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,t,t,?,?,?,?,?,t,?,t,?,?,?,?,?,t,?,t,t,t,?,t,t,t,?
t,?,t,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,?,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,t,t,t,?,t,t,?
t,?,t,t,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,?,?,?,t,?,?,?,?,?,t,?,?,t,?,t,?
t,t,?,t,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,t,?,t,t,?
?,t,?,t,t,t,?,?,?,t,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,t,?,t,t,?
?,?,t,t,?,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,?,?,t,?,t,?,?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
t,?,?,t,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,t,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,t,?,t,?,t,t,?
?,t,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,?,t,t,?,t,?,?,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,t,?,?,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,t,t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,t,?,t,?,?,t,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,?,t,t,t,?
?,t,?,t,?,?,t,?,?,t,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,?,t,?,?,t,?,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,t,?,?,t,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,t,t,?,t,t,t,?
?,t,?,t,t,?,?,t,?,t,t,?,?,?,?,?,t,t,?,?,?,?,?,t,?,t,t,t,t,?,?,t,?
t,?,t,t,?,?,?,?,t,?,?,?,?,?,?,?,t,t,?,?,?,?,?,t,?,t,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,t,t,t,?
t,t,?,t,t,?,t,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,t,t,?,t,?,t,t,?
?,t,?,t,?,t,t,?,?,?,?,?,?,?,t,?,?,t,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
?,?,?,t,?,t,t,?,?,t,?,?,?,t,?,?,t,?,?,?,?,?,?,t,?,t,t,?,t,?,t,t,?
t,?,t,t,t,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,?,t,t,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,t,t,?,?,t,t,t,?
?,?,t,t,?,t,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,t,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,?,?,t,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
?,?,t,t,?,?,t,?,t,?,?,t,?,?,?,?,t,t,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,?,?,?,t,t,?,?,?,?,?,t,?,t,?,?,?,?,?,t,?,t,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,t,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,t,?,t,t,t,?
?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,t,t,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,t,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,t,?,t,?,t,t,?,t,?,?,?,?,t,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,?,t,?
t,t,?,t,t,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,t,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
?,?,t,t,?,t,?,?,t,?,?,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,t,?,?,t,?,t,?
t,t,?,t,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
t,t,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,t,t,t,t,?,?,t,?
t,?,t,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
?,t,?,t,?,t,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
?,t,?,t,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
?,?,?,t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,?,?,t,?
?,?,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,t,?,?,t,?
t,t,?,t,t,?,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,?,t,?
t,t,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,?,t,t,t,t,?,?,t,?
t,t,?,t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
?,t,t,t,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,t,t,t,t,?,?,t,?
t,t,?,t,t,?,t,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
t,t,?,t,t,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
t,t,?,t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,?,t,?
?,?,?,t,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
t,t,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
?,t,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
t,t,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
?,?,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
t,t,?,t,t,?,?,?,t,?,?,?,t,?,?,?,t,?,t,?,?,?,?,?,?,?,t,t,t,?,?,t,?
t,t,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,?,t,?
?,t,?,t,t,t,?,t,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,t,?,?,t,?
t,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
t,?,?,t,?,t,?,t,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,?,t,?
?,t,t,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
t,?,t,t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,t,?,?,t,?
?,t,?,t,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,t,?,?,t,?
t,t,?,t,?,t,t,?,?,t,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,?,t,t,t,?,?,t,?
?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
?,t,?,t,?,t,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,?,t,?
t,t,?,t,t,t,t,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,t,?,t,?,?,t,?
?,t,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,t,t,t,?,t,?,t,?
t,t,?,t,t,t,?,?,t,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,t,?,t,?
t,t,?,t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,t,?,t,?
t,t,?,t,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,t,t,?,?,t,?,t,?
?,?,?,t,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,t,?,t,?
?,t,?,t,?,?,?,?,t,t,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?,t,?,t,?
?,t,?,t,t,t,?,?,t,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,?,t,?,t,?
t,t,?,t,?,t,?,?,?,t,?,?,?,?,t,?,t,t,?,?,?,t,?,?,?,?,t,?,?,t,?,t,?
t,t,?,t,t,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,t,?,?,t,?
?,t,?,t,?,t,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,?,t,t,?,?,t,?,t,?
t,t,?,t,?,t,?,?,t,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
?,?,t,t,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,t,t,?
?,?,t,t,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,?,t,t,t,?
?,t,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,t,t,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
?,?,t,t,?,?,?,?,?,t,?,?,?,t,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?,t,t,t,?
t,?,t,t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
?,?,t,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,?,t,t,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,t,t,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,t,?
?,t,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,?,?,t,?,t,?,t,?,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,t,t,?
?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,t,t,t,t,?,t,t,?
t,?,t,t,?,t,?,?,t,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,t,?,?,t,?,?,?,?,t,t,?,?,?,?,?,t,?,t,t,t,t,?,t,t,?
t,t,?,t,?,t,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,t,?,t,t,?
t,t,?,t,?,?,t,?,?,t,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,t,t,t,?,?,t,t,?,t,?,?,?,?,?,t,t,t,?,?,?,?,?,?,?,t,?,t,?,t,t,?
t,t,?,t,?,t,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,?,?,t,t,t,?,t,?,t,t,?
?,t,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,t,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,t,?
?,t,?,t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,t,?
?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,?,t,t,?
t,?,?,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,?,?,?,t,t,?
?,?,t,t,t,t,?,?,t,t,?,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,t,t,?,t,t,t,?
?,?,t,t,t,?,?,t,?,t,?,?,?,?,?,?,t,t,?,?,t,?,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
t,?,t,t,t,t,?,t,t,t,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,?,t,t,?,t,t,t,?
t,t,t,t,t,t,?,t,t,?,?,t,?,?,?,?,?,t,?,t,?,?,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,?,t,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
?,?,?,t,?,t,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,t,t,t,?
?,t,?,t,t,t,?,?,?,?,?,?,?,t,?,?,?,t,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,?,t,?,?,t,?,?,?,?,t,?,t,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
?,?,t,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,t,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,?,?,?,?,t,t,?,t,?,?,?,?,t,?,t,?,?,?,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,t,t,t,?
t,?,t,t,?,t,t,?,t,t,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,?,t,t,?,t,t,?,t,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,t,t,?,t,t,?
?,t,?,t,t,t,?,?,?,t,t,?,?,?,?,?,?,t,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,?,t,?,t,t,?
t,t,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
t,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,?,t,t,t,?,?,?,?,?,?,t,t,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,t,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,?,?,?,?,t,t,t,?,t,t,?
?,?,?,t,?,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,t,?,?,?,?,?,t,?,t,?,t,t,?
t,t,?,t,?,?,?,?,t,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,t,t,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
?,t,?,t,t,?,?,?,?,t,?,t,?,?,?,?,?,?,?,?,?,t,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,t,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,?,?,?,?,t,t,t,?,t,t,?
t,t,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,t,?,?,?,?,?,t,?,t,t,?,?,t,t,t,?
?,t,?,t,?,?,t,?,?,t,?,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,?,?,?,t,?,?,?,?,?,?,t,?,t,?,t,?,?,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,?,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,?,?,t,?,?,?,t,?,?,t,t,t,?
t,t,?,t,t,t,?,?,?,t,?,t,?,?,?,?,t,t,?,?,?,?,t,?,?,?,t,?,?,t,t,t,?
t,t,?,t,?,?,?,?,?,?,?,t,?,?,?,?,?,?,?,?,?,?,?,t,?,t,t,?,?,t,t,t,?
t,t,?,t,t,?,?,?,t,t,?,?,?,?,?,t,?,?,?,?,t,?,?,?,?,?,t,?,?,t,t,t,?
t,t,?,t,t,?,?,?,t,?,?,?,?,?,?,t,?,t,?,?,t,?,?,?,?,?,t,?,?,t,t,t,?
?,t,?,t,t,?,t,?,t,t,?,?,?,?,?,?,t,t,?,?,?,?,?,?,t,t,t,?,?,t,t,t,?
